1655179200,12.456084722222222
1655182800,12.184086388888888
1655186400,12.374930833333332
1655190000,11.729449444444443
1655193600,11.638314722222221
1655197200,10.921125277777778
1655200800,10.818080555555555
1655204400,9.640372777777777
1655208000,9.099906388888888
1655211600,9.579443888888889
1655215200,9.362534722222222
1655218800,9.585979444444444
1655222400,10.285673888888889
1655226000,9.857821388888889
1655229600,10.769836388888889
1655233200,11.385280555555555
1655236800,10.847240555555555
1655240400,10.894994166666667
1655244000,12.049664444444444
1655247600,11.427042499999999
1655251200,11.44648861111111
1655254800,12.196817777777778
1655258400,12.068325833333333
1655262000,11.568482222222222
1655265600,11.364114166666665
1655269200,11.017024444444443
1655272800,9.499491666666666
1655276400,9.769835555555554
1655280000,8.945828055555555
1655283600,7.384421388888889
1655287200,5.851616666666667
1655290800,3.580835833333333
1655294400,3.496946111111111
1655298000,2.1715125
1655301600,5.365194444444444
1655305200,6.4241722222222215
1655308800,7.1494833333333325
1655312400,6.866752222222222
1655316000,6.498531666666667
1655319600,7.119693055555555
1655323200,6.966601944444444
1655326800,7.096062777777777
1655330400,7.003326666666666
1655334000,7.628740833333333
1655337600,7.240275277777777
1655341200,7.210813333333333
1655344800,7.060695833333333
1655348400,7.199622222222222
1655352000,7.339418888888888
1655355600,7.558099444444444
1655359200,7.171673888888888
1655362800,7.059747499999999
1655366400,5.330814999999999
1655370000,3.7629775
1655373600,4.260376944444444
1655377200,2.5032952777777777
1655380800,2.948196111111111
1655384400,4.199613888888889
1655388000,1.7501222222222221
1655391600,6.319836944444444
1655395200,6.198185
1655398800,6.1295408333333326
1655402400,5.2823111111111105
1655406000,6.9619052777777775
1655409600,6.683190555555555
1655413200,6.883520555555555
1655416800,6.902535833333333
1655420400,7.423561666666666
1655424000,7.4483130555555555
1655427600,7.982155555555555
1655431200,7.900414166666666
1655434800,7.802575277777777
1655438400,8.064367222222222
1655442000,8.042887777777777
1655445600,7.763845
1655449200,7.9511361111111105
1655452800,8.142575277777777
1655456400,8.788511388888889
1655460000,8.239067499999999
1655463600,7.801168611111111
1655467200,8.190633333333333
1655470800,7.9584238888888885
1655474400,8.237787222222222
1655478000,6.775886944444444
1655481600,6.542684722222222
1655485200,6.347054166666666
1655488800,6.0255149999999995
1655492400,6.147391944444444
1655496000,5.706946666666666
1655499600,5.437268333333333
1655503200,5.842032222222222
1655506800,5.318279166666667
1655510400,5.42547
1655514000,4.4104527777777776
1655517600,4.266524444444444
1655521200,4.302284722222222
1655524800,3.721405555555555
1655528400,5.054068611111111
1655532000,3.064274444444444
1655535600,4.738065
1655539200,2.8680225
1655542800,2.599544722222222
1655546400,1.9020175
1655550000,3.468796944444444
1655553600,4.813866944444444
1655557200,4.984212222222222
1655560800,4.995510833333333
1655564400,5.677274722222222
1655568000,6.217856111111111
1655571600,5.1489127777777774
1655575200,6.351494444444444
1655578800,5.600083055555555
1655582400,5.780723888888889
1655586000,5.989774166666666
1655589600,6.443379166666666
1655593200,6.841036388888888
1655596800,7.128191111111111
1655600400,7.894419166666666
1655604000,7.548116666666666
1655607600,6.590491388888888
1655611200,6.587063055555555
1655614800,9.110079166666665
1655618400,8.169842777777777
1655622000,7.908244444444444
1655625600,7.974472777777777
1655629200,7.381991666666666
1655632800,7.63289361111111
1655636400,5.556236388888888
1655640000,8.05396361111111
1655643600,8.900527777777777
1655647200,9.400062499999999
1655650800,10.872962222222222
1655654400,10.006551944444444
1655658000,9.339752777777777
1655661600,8.630090555555554
1655665200,10.002841666666667
1655668800,8.836841388888889
1655672400,9.526147499999999
1655676000,9.755522222222222
1655679600,10.1752375
1655683200,9.565081944444444
1655686800,11.118879722222221
1655690400,9.831376666666666
1655694000,11.271175833333333
1655697600,11.04929361111111
1655701200,10.802167222222222
1655704800,11.823148055555555
1655708400,9.049673888888888
1655712000,6.707643888888889
1655715600,5.4857825
1655719200,5.1018099999999995
1655722800,5.797529166666666
1655726400,4.7694077777777775
1655730000,4.778248333333333
1655733600,7.095034166666666
1655737200,8.375947499999999
1655740800,9.922172777777778
1655744400,8.682706944444444
1655748000,9.29815111111111
1655751600,8.849146944444444
1655755200,9.009760833333333
1655758800,8.888159166666666
1655762400,9.404157777777778
1655766000,8.930887777777777
1655769600,9.815862777777777
1655773200,9.693557499999999
1655776800,10.095135833333332
1655780400,10.492145833333332
1655784000,11.071230555555555
1655787600,10.998748888888889
1655791200,11.675761388888889
1655794800,9.124049999999999
1655798400,7.632750555555555
1655802000,6.480224444444444
1655805600,5.786333611111111
1655809200,6.226915555555555
1655812800,6.350586944444444
1655816400,6.674263333333333
1655820000,8.815645555555555
1655823600,11.481487777777778
1655827200,12.036605
1655830800,12.162593055555554
1655834400,11.30935472222222
1655838000,11.153048333333333
1655841600,12.5445075
1655845200,11.910419444444443
1655848800,12.59910361111111
1655852400,12.19591111111111
1655856000,12.555122222222222
1655859600,12.325085277777777
1655863200,12.62033861111111
1655866800,11.91037861111111
1655870400,12.934384999999999
1655874000,12.7273625
1655877600,12.611865833333333
1655881200,12.082654166666666
1655884800,10.2784625
1655888400,9.835779166666667
1655892000,6.387623888888888
1655895600,8.2193825
1655899200,5.349787777777777
1655902800,6.925355
1655906400,9.054436666666666
1655910000,10.818743333333332
1655913600,11.530533055555555
1655917200,11.00507361111111
1655920800,12.044358888888889
1655924400,11.735538055555555
1655928000,12.720598888888889
1655931600,12.386750277777777
1655935200,13.111365277777777
1655938800,13.513506944444444
1655942400,12.918931944444443
1655946000,12.931749444444444
1655949600,13.2743875
1655953200,13.845286388888889
1655956800,13.544818888888887
1655960400,13.548246666666666
1655964000,12.881156388888888
1655967600,13.591461388888888
1655971200,12.137529166666665
1655974800,10.921211666666666
1655978400,9.953563055555556
1655982000,10.844026388888889
1655985600,10.396868888888887
1655989200,11.030293888888888
1655992800,10.97059
1655996400,11.206786388888888
1656000000,11.214874722222222
1656003600,10.03389722222222
1656007200,9.967247777777777
1656010800,10.183011666666665
1656014400,9.765638333333333
1656018000,9.932428333333332
1656021600,8.946230555555555
1656025200,9.723054999999999
1656028800,10.026190833333333
1656032400,9.017996666666667
1656036000,9.05312111111111
1656039600,9.869688333333333
1656043200,8.88954361111111
